id,Neighbourhood or locality,location,Zip,Type,Subtype,Price,Transaction Type,Bedrooms,Living area,Kitchen type,Furnished,How many fireplaces?,Terrace,Terrace surface,Garden,Garden surface,Surface of the plot,Number of frontages,Swimming pool,Building condition
9478822,,bruxelles,1000,apartment,flat studio,170500,for sale,,42  m² square meters,,,,,3  m²  square meters,,,,4.0,,As new
9478821,,bruxelles,1000,apartment,flat studio,178500,for sale,,42  m² square meters,,,,,3  m²  square meters,,,,4.0,,As new
10565151,,kuurne,8520,apartment,apartment,195000,for sale,3.0,117  m² square meters,,No,,,,,,,2.0,No,Good
9716418,,charleroi%20gosselies,6041,apartment,apartment,207500,for sale,2.0,104  m² square meters,Installed,No,,Yes,,,,,2.0,,
9716414,,charleroi%20gosselies,6041,apartment,apartment,207500,for sale,2.0,105  m² square meters,Installed,No,,Yes,,,,,2.0,,
9716417,,charleroi%20gosselies,6041,apartment,apartment,212500,for sale,2.0,102  m² square meters,Installed,No,,Yes,,,,,2.0,,
9716416,,charleroi%20gosselies,6041,apartment,apartment,212500,for sale,2.0,101  m² square meters,Installed,No,,Yes,,,,,2.0,,
9716415,,charleroi%20gosselies,6041,apartment,apartment,212500,for sale,2.0,104  m² square meters,Installed,No,,Yes,,,,,2.0,,
9716413,,charleroi%20gosselies,6041,apartment,apartment,212500,for sale,2.0,102  m² square meters,Installed,No,,Yes,,,,,2.0,,
10310210,,willebroek,2830,apartment,apartment,220000,for sale,1.0,71  m² square meters,Installed,,,,19  m²  square meters,,31  m²  square meters,,4.0,,
10564043,,antwerp,2100,apartment,apartment,225000,for sale,2.0,84  m² square meters,,No,,,,,,,2.0,,As new
9828300,,beernem,8730,apartment,service flat,235000,for sale,2.0,81  m² square meters,,No,,Yes,,,,,2.0,No,
10152789,,lede,9340,apartment,apartment,242000,for sale,1.0,75  m² square meters,Hyper equipped,,,,32  m²  square meters,,,,3.0,,As new
10564060,,mons,7000,apartment,apartment,243000,for sale,3.0,101  m² square meters,Installed,No,,,6  m²  square meters,,,,,,As new
9716411,,charleroi%20gosselies,6041,apartment,apartment,245000,for sale,2.0,120  m² square meters,Installed,No,,Yes,,,,,2.0,,
9479794,,bruxelles,1000,apartment,apartment,248000,for sale,1.0,76  m² square meters,,,,,5  m²  square meters,,,,4.0,,As new
9716412,,charleroi%20gosselies,6041,apartment,apartment,250000,for sale,2.0,114  m² square meters,Installed,No,,Yes,,,,,2.0,,
10224501,Tournai,tournai,7500,apartment,apartment,265000,for sale,2.0,106  m² square meters,Hyper equipped,,,,11  m²  square meters,,,,,,As new
10538873,Leopoldsburg,leopoldsburg,3971,apartment,penthouse,266088,for sale,2.0,108  m² square meters,,,,Yes,,,,,2.0,,As new
10479623,Mons,pont-%C3%A0-celles,6230,apartment,ground floor,280000,for sale,2.0,99  m² square meters,Installed,No,,,82  m²  square meters,,14  m²  square meters,,2.0,No,As new
10508545,,beveren-waas,9120,apartment,apartment,288000,for sale,2.0,87  m² square meters,Hyper equipped,,,,12  m²  square meters,,92  m²  square meters,,2.0,,As new
10429182,,herne,1540,apartment,apartment,296500,for sale,2.0,95  m² square meters,Hyper equipped,No,,,20  m²  square meters,,,,3.0,,As new
10508544,,beveren-waas,9120,apartment,apartment,306000,for sale,2.0,89  m² square meters,Hyper equipped,,,,12  m²  square meters,,83  m²  square meters,,,,As new
10413606,,herne,1540,apartment,apartment,309500,for sale,2.0,94  m² square meters,Hyper equipped,No,,,24  m²  square meters,,,,3.0,,As new
9828323,,beernem,8730,apartment,service flat,317950,for sale,2.0,117  m² square meters,,No,,Yes,,,,,2.0,No,
9512035,,wommelgem,2160,apartment,apartment,325000,for sale,1.0,92  m² square meters,USA hyper equipped,,,,24  m²  square meters,,,,2.0,,
10413393,,herne,1540,apartment,apartment,329500,for sale,2.0,110  m² square meters,Hyper equipped,No,,,21  m²  square meters,,,,3.0,,As new
9489638,,antwerp,2018,apartment,apartment,354000,for sale,2.0,81  m² square meters,,,,,4  m²  square meters,,,,2.0,,As new
10000585,,knokke-zoute,8300,apartment,apartment,355000,for sale,1.0,56  m² square meters,Installed,No,,,17  m²  square meters,,,,2.0,No,As new
10453215,,gavere,9890,apartment,apartment,355000,for sale,3.0,111  m² square meters,Installed,No,,,9  m²  square meters,,,,2.0,No,
10528042,,chaumont-gistoux,1325,apartment,apartment,359000,for sale,1.0,94  m² square meters,Installed,,,Yes,,,130  m²  square meters,,,,
9489642,,antwerp,2018,apartment,apartment,360000,for sale,2.0,81  m² square meters,,,,,4  m²  square meters,,,,2.0,,As new
10526448,,haacht,3150,apartment,loft,369000,for sale,2.0,90  m² square meters,,,,Yes,,,,,2.0,,As new
10528047,,chaumont-gistoux,1325,apartment,apartment,399000,for sale,1.0,98  m² square meters,Installed,,,Yes,,,90  m²  square meters,,,,
10430643,Beveren,beveren,9120,apartment,apartment,420000,for sale,2.0,142  m² square meters,Hyper equipped,,,,35  m²  square meters,,,,,No,
10377661,,leuven,3010,apartment,apartment,445000,for sale,3.0,127  m² square meters,,No,,Yes,,,,,2.0,No,
10361572,,louvain-la-neuve,1348,apartment,apartment,455000,for sale,3.0,117  m² square meters,USA hyper equipped,,,,41  m²  square meters,,15  m²  square meters,,4.0,,
9608684,,kortrijk,8500,apartment,apartment,486000,for sale,2.0,107  m² square meters,Hyper equipped,No,,,12  m²  square meters,Yes,,,,No,
10303251,Beveren,beveren,9120,apartment,apartment,492500,for sale,2.0,146  m² square meters,Hyper equipped,,,,85  m²  square meters,,,,,No,
10112780,,koksijde,8670,apartment,service flat,495000,for sale,2.0,85  m² square meters,Hyper equipped,,,,28  m²  square meters,,,,,Yes,As new
10562908,Liège,liege,4000,apartment,apartment,550000,for sale,6.0,225  m² square meters,Hyper equipped,No,,,,,,,2.0,No,Good
10528048,,chaumont-gistoux,1325,apartment,apartment,599000,for sale,2.0,153  m² square meters,Installed,,,Yes,,,110  m²  square meters,,,,
9933595,,leuven,3000,apartment,apartment,628511,for sale,3.0,122  m² square meters,,,,,17  m²  square meters,,,,,,As new
10276535,,waterloo,1410,apartment,apartment,629000,for sale,3.0,133  m² square meters,USA hyper equipped,No,,,31  m²  square meters,,,,2.0,No,As new
10377660,,leuven,3010,apartment,apartment,650000,for sale,3.0,140  m² square meters,,No,,Yes,,,,,4.0,No,
9933593,,leuven,3000,apartment,apartment,675405,for sale,3.0,123  m² square meters,,,,,12  m²  square meters,,,,,,As new
10563956,,nieuwpoort,8620,apartment,apartment,685000,for sale,2.0,77  m² square meters,Installed,,,Yes,,,,,,No,
10472636,,knokke-heist,8300,apartment,duplex,955000,for sale,3.0,147  m² square meters,Installed,,,Yes,,,,,,,Just renovated
10552622,,brasschaat,2930,apartment,apartment,262500,for sale,1.0,61  m² square meters,Installed,,,,13  m²  square meters,,,,2.0,No,As new
10552623,,brasschaat,2930,apartment,apartment,329500,for sale,2.0,82  m² square meters,Installed,,,,11  m²  square meters,,,,2.0,No,As new
10552624,,brasschaat,2930,apartment,apartment,609900,for sale,3.0,138  m² square meters,Installed,,,,21  m²  square meters,,,,2.0,No,As new
10571810,,blankenberge,8370,apartment,apartment,170000,for sale,1.0,48  m² square meters,,Yes,,,,,,,2.0,No,Good
10572125,,mortsel,2640,apartment,apartment,279000,for sale,2.0,102  m² square meters,Installed,No,,,,,,,2.0,No,Good
10555090,,beveren-waas,9120,apartment,service flat,180000,for sale,2.0,80  m² square meters,Hyper equipped,,,Yes,,,,,2.0,,As new
10556805,,sint-gillis-waas,9170,apartment,apartment,190000,for sale,2.0,,Semi equipped,,,,,,,,2.0,,
10555181,,anderlecht%20,1070,apartment,apartment,250000,for sale,2.0,80  m² square meters,Hyper equipped,Yes,,,1  m²  square meter,,,,,No,
10554624,,evergem,9940,apartment,apartment,263668,for sale,1.0,75  m² square meters,,No,,,,,,,,No,
10555081,,knokke,8300,apartment,apartment,1995000,for sale,2.0,89  m² square meters,Hyper equipped,,,,25  m²  square meters,,,,2.0,,As new
10562507,,heverlee,3001,apartment,apartment,165000,for sale,1.0,64  m² square meters,,,,,,,,,,,
10560552,,roeselare,8800,apartment,apartment,230000,for sale,2.0,161  m² square meters,,No,,Yes,,,,,2.0,No,As new
10561228,,kontich,2550,apartment,penthouse,408000,for sale,3.0,154  m² square meters,,,,Yes,,,,,2.0,,As new
10560616,,gent,9000,apartment,apartment,489000,for sale,2.0,97  m² square meters,Hyper equipped,,,Yes,,,,,,No,
10561282,,knokke-heist,8300,apartment,apartment,2950000,for sale,2.0,150  m² square meters,USA hyper equipped,,,Yes,,,,,2.0,,As new
10578033,,berlaar,2590,apartment,apartment,274000,for sale,2.0,,,No,,Yes,,,,,,No,As new
10578775,,brasschaat,2930,apartment,apartment,386000,for sale,2.0,110  m² square meters,,,,,,,,,2.0,No,Just renovated
10578840,,gent,9000,apartment,apartment,398000,for sale,1.0,65  m² square meters,,,,,9  m²  square meters,,,,,,Good
10566716,,blankenberge,8370,apartment,apartment,315000,for sale,2.0,72  m² square meters,Installed,No,,,,,,,2.0,No,Good
10542335,,antwerp,2600,apartment,apartment,55000,for sale,1.0,51  m² square meters,,,,,,,,,2.0,,To renovate
10305791,Liège centre,liege,4000,apartment,flat studio,55000,for sale,1.0,26  m² square meters,Not installed,No,,,,,,,2.0,No,To be done up
10526809,,geel,2440,apartment,flat studio,80000,for sale,1.0,28  m² square meters,,,,,,,,,,,
10526808,,geel,2440,apartment,flat studio,80000,for sale,1.0,28  m² square meters,,,,,,,,,,,
10526807,,geel,2440,apartment,flat studio,80000,for sale,1.0,28  m² square meters,,,,,,,,,,,
10526806,,geel,2440,apartment,flat studio,80000,for sale,1.0,28  m² square meters,,,,,,,,,,,
10534655,,hasti%C3%A8re,5540,apartment,apartment,85000,for sale,2.0,65  m² square meters,,No,,,,,,,,,To renovate
10484121,,sint-niklaas,9100,apartment,apartment,85000,for sale,2.0,,Installed,,,Yes,,,,,,,To be done up
10492090,,wilrijk,2610,apartment,apartment,99000,for sale,2.0,90  m² square meters,,,,Yes,,,,,,,
10501135,GRAND VERVIERS,verviers,4800,apartment,ground floor,99000,for sale,1.0,77  m² square meters,Installed,No,,,8  m²  square meters,,,,2.0,,Good
10343751,,charleroi,6000,apartment,apartment,99000,for sale,2.0,60  m² square meters,,,,,12  m²  square meters,,,,4.0,,To be done up
10508884,,tubize,1480,apartment,apartment,100000,for sale,3.0,,Installed,,,Yes,,,,,2.0,,Good
10308093,,charleroi,6000,apartment,apartment,105000,for sale,2.0,108  m² square meters,Installed,No,,,5  m²  square meters,,,,2.0,,Good
10523408,,charleroi,6060,apartment,apartment,105000,for sale,2.0,,USA installed,,,,,,,,3.0,No,As new
10451659,,westende,8434,apartment,flat studio,115000,for sale,1.0,30  m² square meters,Hyper equipped,Yes,,Yes,,,,,2.0,No,
10470305,,hoogstraten,2320,apartment,duplex,119000,for sale,1.0,64  m² square meters,,,,Yes,,,,,2.0,,
10367547,Liège,li%C3%A8ge,4000,apartment,apartment,119000,for sale,1.0,47  m² square meters,,,,,,,,,2.0,,To renovate
10443960,,ans,4430,apartment,apartment,119000,for sale,1.0,55  m² square meters,Installed,Yes,,,,,,,2.0,,Just renovated
10484049,Andenne,andenne,5300,apartment,apartment,129000,for sale,1.0,68  m² square meters,Installed,No,,,6  m²  square meters,,,,2.0,No,Good
9705665,Liège,li%C3%A8ge,4000,apartment,apartment,130000,for sale,1.0,51  m² square meters,Not installed,,,Yes,,,,,2.0,,To be done up
10259723,,morlanwelz,7140,apartment,duplex,130000,for sale,1.0,92  m² square meters,Installed,,,Yes,,,,,2.0,,Good
10470304,,hoogstraten,2320,apartment,duplex,133000,for sale,1.0,64  m² square meters,,,,Yes,,,,,2.0,,
10462043,Liège,seraing%20ougr%C3%A9e,4102,apartment,apartment,135000,for sale,1.0,70  m² square meters,Installed,No,,,19  m²  square meters,,62  m²  square meters,,2.0,No,Good
10401333,Liège,seraing,4100,apartment,apartment,139000,for sale,2.0,91  m² square meters,Semi equipped,No,,,,,,,2.0,,Good
10471309,,auderghem,1160,apartment,apartment,140000,for sale,2.0,,Installed,,,Yes,,,,,,,To renovate
10251822,,seraing,4101,apartment,apartment,140000,for sale,2.0,,Installed,No,,,6  m²  square meters,,,,2.0,No,Good
10429444,,evere,1140,apartment,apartment,150000,for sale,3.0,84  m² square meters,Installed,,,Yes,,,,,,,
10516845,,antwerp,2100,apartment,apartment,150000,for sale,2.0,96  m² square meters,,,,Yes,,,,,2.0,,
10226628,,roeselare,8800,apartment,apartment,160000,for sale,2.0,82  m² square meters,,No,,,,,,,2.0,No,
10441355,,roeselare,8800,apartment,apartment,165000,for sale,2.0,85  m² square meters,,,,,,,,,,,Good
10385432,,roeselare,8800,apartment,apartment,168000,for sale,2.0,76  m² square meters,,,,,,,,,,,Good
10446626,,dendermonde,9200,apartment,apartment,168500,for sale,2.0,,,,,Yes,,,,,,No,To be done up
10430779,,beersel,1650,apartment,apartment,169000,for sale,1.0,80  m² square meters,Semi equipped,No,,,,,,,3.0,,To be done up
10430776,,beersel%20huizingen,1654,apartment,apartment,169000,for sale,1.0,80  m² square meters,Semi equipped,No,,,,,,,3.0,,To be done up
10125390,,de%20panne,8660,apartment,flat studio,169000,for sale,,47  m² square meters,,Yes,,,,,,,2.0,,
10201096,,schaerbeek,1030,apartment,ground floor,175000,for sale,1.0,55  m² square meters,Semi equipped,No,,,,,,,,No,To renovate
10201097,,woluwe-saint-lambert,1200,apartment,ground floor,175000,for sale,1.0,55  m² square meters,Semi equipped,No,,,,,,,,No,To renovate
10532674,,geel,2440,apartment,apartment,175000,for sale,2.0,108  m² square meters,,,,Yes,,,,,,,
10475169,,bornem,2880,apartment,apartment,175000,for sale,2.0,84  m² square meters,,,,,,,,,2.0,,Good
10319515,,oostende,8400,apartment,apartment,175000,for sale,2.0,68  m² square meters,,No,,,,,,,2.0,No,Good
10522748,Oostende,oostende,8400,apartment,apartment,179000,for sale,2.0,,Installed,No,,Yes,,,,,2.0,,Good
10527040,,oostende,8400,apartment,apartment,180000,for sale,2.0,108  m² square meters,Installed,,,,,,,,2.0,,
10485229,,sint-jans-molenbeek,1080,apartment,ground floor,184000,for sale,1.0,80  m² square meters,Semi equipped,No,,,10  m²  square meters,,,,2.0,,
10519501,,ganshoren,1083,apartment,apartment,185000,for sale,2.0,78  m² square meters,Semi equipped,No,,,,,,,2.0,,To be done up
10151292,,nieuwpoort,8620,apartment,apartment,185000,for sale,2.0,43  m² square meters,,,,,,Yes,,,2.0,Yes,As new
10495172,,koekelare,8680,apartment,apartment,185000,for sale,2.0,,,,,,,,,,,,Good
10495712,,geraardsbergen,9500,apartment,apartment,185000,for sale,1.0,51  m² square meters,Installed,,,,,,16  m²  square meters,,,No,
10331495,,forest,1190,apartment,apartment,190000,for sale,3.0,80  m² square meters,Installed,No,,,10  m²  square meters,,,,,,To be done up
10348977,,awans,4340,apartment,duplex,190000,for sale,2.0,125  m² square meters,Installed,No,,,,,,,2.0,,Good
10530645,,roeselare,8800,apartment,apartment,190000,for sale,2.0,75  m² square meters,,No,,,,,,,2.0,No,
10232538,,brugge,8000,apartment,apartment,193000,for sale,2.0,87  m² square meters,Installed,No,,,,,,,,,To be done up
10483004,,blankenberge,8370,apartment,duplex,194000,for sale,2.0,110  m² square meters,,Yes,,,1  m²  square meter,,,,2.0,No,Good
10513100,,jette,1090,apartment,apartment,195000,for sale,2.0,,Installed,No,,,4  m²  square meters,,,,2.0,No,Good
9765591,,bornem,2880,apartment,apartment,195000,for sale,1.0,62  m² square meters,,,,Yes,,,,,,No,
9531001,,bornem,2880,apartment,apartment,199000,for sale,1.0,62  m² square meters,,,,Yes,,,,,,No,
10462161,,huy,4500,apartment,ground floor,199000,for sale,,140  m² square meters,,No,,,,,,,3.0,No,
10543616,,eeklo,9900,apartment,triplex,199000,for sale,4.0,142  m² square meters,Installed,No,,,,,,,2.0,,Good
10384212,Bruxelles,ganshoren,1083,apartment,apartment,205000,for sale,2.0,75  m² square meters,Installed,No,,Yes,,,,,4.0,,As new
10548328,,brugge,8000,apartment,apartment,210000,for sale,1.0,72  m² square meters,,No,,,,,,,2.0,No,Good
10536408,,drongen,9031,apartment,apartment,210000,for sale,2.0,84  m² square meters,Installed,No,,,,,,,,,To be done up
10308626,,nieuwpoort,8620,apartment,apartment,213000,for sale,1.0,50  m² square meters,,,,,,Yes,,,,No,Just renovated
10520940,,nieuwpoort,8820,apartment,apartment,217000,for sale,1.0,,Installed,Yes,,,5  m²  square meters,,,,,No,As new
10286969,,niel,2845,apartment,service flat,219000,for sale,1.0,64  m² square meters,Installed,,,,14  m²  square meters,,,,,,As new
10498225,,de%20panne,8660,apartment,apartment,225000,for sale,2.0,,,Yes,,Yes,,,,,,No,To be done up
10283839,,bruxelles,1000,apartment,ground floor,229000,for sale,1.0,61  m² square meters,,,,,,,,,2.0,,To be done up
8674085,,eeklo,9900,apartment,service flat,232500,for sale,1.0,82  m² square meters,Installed,No,,,11  m²  square meters,,92  m²  square meters,,4.0,No,As new
10528078,,zulte,9870,apartment,apartment,234500,for sale,2.0,65  m² square meters,,No,,,7  m²  square meters,,,,2.0,No,Good
10381641,,antwerp,2018,apartment,apartment,235000,for sale,1.0,48  m² square meters,USA hyper equipped,No,,,,,,,2.0,,Just renovated
10495517,,antwerpen%20ekeren,2180,apartment,apartment,235000,for sale,2.0,85  m² square meters,,No,,Yes,,,,,,Yes,Good
10418540,,antwerpen,2600,apartment,apartment,235000,for sale,3.0,,Hyper equipped,,,Yes,,,,,,No,As new
10549816,,knokke-heist,8300,apartment,flat studio,239000,for sale,,32  m² square meters,,,,,,,,,,,Good
10536420,,blankenberge,8370,apartment,apartment,239000,for sale,2.0,83  m² square meters,,No,,Yes,,,,,,No,
10435363,,deinze,9800,apartment,apartment,239000,for sale,2.0,113  m² square meters,Installed,,,,,Yes,,,2.0,,
10514460,,dison%20andrimont,4821,apartment,apartment,242500,for sale,2.0,165  m² square meters,Installed,No,,,60  m²  square meters,,,,2.0,,Just renovated
10367353,,ecaussinnes,7190,apartment,triplex,245000,for sale,4.0,225  m² square meters,Installed,No,,Yes,,,,,3.0,,Good
10520185,,zedelgem,8210,apartment,ground floor,245000,for sale,2.0,95  m² square meters,,,,,,,,,,,Good
10493838,,riemst,3770,apartment,apartment,249000,for sale,3.0,144  m² square meters,Installed,,,,7  m²  square meters,,,,,,
10359098,,middelkerke,8430,apartment,apartment,249000,for sale,1.0,62  m² square meters,Installed,No,,,,,24  m²  square meters,,2.0,No,Good
10308096,,forest,1190,apartment,apartment,250000,for sale,2.0,60  m² square meters,Installed,No,,,2  m²  square meters,,,,2.0,,Good
10311164,,braine-le-comte,7090,apartment,apartment,250000,for sale,2.0,125  m² square meters,Installed,No,,Yes,,,,,2.0,No,Good
10436958,,blankenberge,8370,apartment,apartment,250200,for sale,1.0,62  m² square meters,Installed,,,,2  m²  square meters,,,,,,
10436956,,blankenberge,8370,apartment,apartment,250200,for sale,1.0,62  m² square meters,Installed,,,,2  m²  square meters,,,,2.0,,
10436960,,blankenberge,8370,apartment,apartment,255650,for sale,1.0,67  m² square meters,Installed,,,,2  m²  square meters,,,,2.0,,
10247661,,halle,1500,apartment,apartment,259000,for sale,1.0,55  m² square meters,Installed,,,,19  m²  square meters,,,,2.0,,
10504075,,koekelberg,1081,apartment,apartment,265000,for sale,2.0,,Installed,No,,Yes,,,,,2.0,No,
10392880,,meise,1861,apartment,service flat,265000,for sale,2.0,70  m² square meters,,,,,6  m²  square meters,,,,,No,
10189681,,kortrijk,8500,apartment,apartment,265000,for sale,2.0,110  m² square meters,,No,,,,Yes,,,2.0,,Good
10485865,,antwerp,2000,apartment,penthouse,270000,for sale,1.0,53  m² square meters,Installed,,,,50  m²  square meters,,,,,,As new
10211824,,geel,2440,apartment,apartment,274500,for sale,2.0,110  m² square meters,USA hyper equipped,,,,18  m²  square meters,,,,2.0,,As new
10541125,Bruxelles,bruxelles,1120,apartment,apartment,275000,for sale,2.0,80  m² square meters,,No,,,19  m²  square meters,,,,2.0,,To be done up
10543040,,uccle,1180,apartment,ground floor,275000,for sale,1.0,50  m² square meters,Not installed,,,,,,,,4.0,,Good
10147034,,jemeppe-sur-sambre,5190,apartment,duplex,275000,for sale,3.0,157  m² square meters,Installed,No,,Yes,,,,,4.0,,As new
10527279,,gent,9000,apartment,apartment,275000,for sale,1.0,68  m² square meters,,No,,Yes,,,,,2.0,No,As new
10349565,,wilrijk,2610,apartment,ground floor,279000,for sale,2.0,110  m² square meters,Installed,No,,,,,,,,,Good
10198144,,bornem,2880,apartment,apartment,282959,for sale,2.0,84  m² square meters,,,,,14  m²  square meters,,,,,,As new
